seconds,underlying,volume
6168,194.53,1
6169,194.5288,1
6170,194.53,1
6171,194.53,5
6172,194.53,5
6173,194.54,1
6174,194.54,1
6175,194.55,1
6176,194.5401,10
6177,194.5401,10
6178,194.56,1
6179,194.56,1
6180,194.555,9
6181,194.555,1
6182,194.5499,10
6183,194.5499,10
6184,194.5499,10
6185,194.5499,10
6186,194.55,2
6187,194.55,2
6188,194.565,10
6189,194.565,10
6190,194.5688,1
6191,194.5688,1
6192,194.5688,1
6193,194.56,1
6194,194.5705,3
6195,194.5761,4
6196,194.57,1
6197,194.57,1
6198,194.565,1
6199,194.555,1
6200,194.5501,5
6201,194.55,1
6202,194.54,1
6203,194.54,1
6204,194.5371,1
6205,194.5225,2
6206,194.5298,3
6207,194.5298,3
6208,194.5225,1
6209,194.52,1
6210,194.5131,5
6211,194.52,1
6212,194.5,1
6213,194.505,10
6214,194.49,1
6215,194.4932,4
6216,194.4997,6
6217,194.4997,6
6218,194.48,1
6219,194.48,2
6220,194.4878,13
6221,194.4726,2
6222,194.4726,2
6223,194.48,2
6224,194.4836,2
6225,194.4899,30
6226,194.4899,30
6227,194.48,1
6228,194.475,8
6229,194.48,1
6230,194.4783,8
6231,194.4783,8
6232,194.495,1
6233,194.495,1
6234,194.495,4
6235,194.495,4
6236,194.49,1
6237,194.5113,2
6238,194.515,4
6239,194.5073,2
6240,194.5083,2
6241,194.5083,2
6242,194.5083,2
6243,194.51,3
6244,194.51,3
6245,194.51,3
6246,194.52,1
6247,194.5,1
6248,194.495,13
6249,194.51,1
6250,194.51,1
6251,194.5191,2
6252,194.52,1
6253,194.52,1
6254,194.52,1
6255,194.52,1
6256,194.52,1
6257,194.53,1
6258,194.5217,13
6259,194.51,1
6260,194.51,1
6261,194.5,1
6262,194.5,1
6263,194.5,1
6264,194.5,1
6265,194.5,1
6266,194.5,1
6267,194.5,1
6268,194.5,1
6269,194.5,1
6270,194.5,1
6271,194.4958,1
6272,194.4958,1
6273,194.49,1
6274,194.5,1
6275,194.5,1
6276,194.5,1
6277,194.5,1
6278,194.5,1
6279,194.4914,1
6280,194.4914,1
6281,194.4961,1
6282,194.4945,1
6283,194.4955,3
6284,194.4924,10
6285,194.4924,10
6286,194.5,1
6287,194.5,1
6288,194.5,1
6289,194.49,1
6290,194.5,1
6291,194.51,1
6292,194.51,1
6293,194.515,1
6294,194.5101,1
6295,194.53,1
6296,194.53,1
6297,194.49,1
6298,194.49,1
6299,194.49,1
6300,194.485,1
6301,194.46,5
6302,194.46,5
6303,194.44,5
6304,194.445,3
6305,194.4417,4
6306,194.42,1
6307,194.42,1
6308,194.415,2
6309,194.43,1
6310,194.4123,2
6311,194.4001,2
6312,194.41,2
6313,194.41,1
6314,194.41,1
6315,194.41,1
6316,194.41,1
6317,194.4009,5
6318,194.4009,5
6319,194.42,1
6320,194.42,12
6321,194.42,12
6322,194.42,12
6323,194.42,1
6324,194.42,1
6325,194.4182,5
6326,194.415,1
6327,194.4101,1
6328,194.4101,1
6329,194.39,1
6330,194.4069,5
6331,194.405,1
6332,194.405,4
6333,194.405,5
6334,194.42,1
6335,194.44,1
6336,194.44,1
6337,194.4472,1
6338,194.4472,1
6339,194.4476,5
6340,194.4546,1
6341,194.45,3
6342,194.45,3
6343,194.45,3
6344,194.48,1
6345,194.4799,3
6346,194.4798,1
6347,194.465,2
6348,194.4601,5
6349,194.465,1
6350,194.465,1
6351,194.49,14
6352,194.47,1
6353,194.47,4
6354,194.46,1
6355,194.46,1
6356,194.46,1
6357,194.46,1
6358,194.46,13
6359,194.475,4
6360,194.4844,1
6361,194.4844,1
6362,194.4844,1
6363,194.48,1
6364,194.48,1
6365,194.48,1
6366,194.49,2
6367,194.48,1
6368,194.49,1
6369,194.49,1
6370,194.49,1
6371,194.4942,1
6372,194.4901,1
6373,194.505,1
6374,194.5,1
6375,194.5,1
6376,194.505,2
6377,194.51,1
6378,194.51,5
6379,194.5199,5
6380,194.5199,5
6381,194.51,1
6382,194.52,10
6383,194.5186,1
6384,194.515,3
6385,194.52,1
6386,194.5199,2
6387,194.509,5
6388,194.4925,1
6389,194.4925,1
6390,194.49,1
6391,194.49,1
6392,194.49,1
6393,194.495,1
6394,194.495,1
6395,194.495,1
6396,194.495,1
6397,194.495,1
6398,194.495,2
6399,194.5,1
6400,194.5,1
6401,194.5,1
6402,194.5,1
6403,194.485,2
6404,194.485,1
6405,194.48,1
6406,194.48,1
6407,194.48,1
6408,194.48,1
6409,194.48,1
6410,194.46,1
6411,194.4691,1
6412,194.46,1
6413,194.4611,1
6414,194.47,1
6415,194.47,1
6416,194.465,1
6417,194.465,1
6418,194.4745,1
6419,194.469,1
6420,194.469,1
6421,194.465,5
6422,194.465,5
6423,194.465,5
6424,194.48,1
6425,194.48,1
6426,194.48,1
6427,194.4725,1
6428,194.47,1
6429,194.47,4
6430,194.46,2
6431,194.46,2
6432,194.455,13
6433,194.46,3
6434,194.46,1
6435,194.475,2
6436,194.475,2
6437,194.4788,1
6438,194.4525,1
6439,194.4525,1
6440,194.445,13
6441,194.44,1
6442,194.44,1
6443,194.44,1
6444,194.44,1
6445,194.44,1
6446,194.44,1
6447,194.44,1
6448,194.4499,1
6449,194.44,1
6450,194.4499,5
6451,194.46,1
6452,194.46,1
6453,194.46,1
6454,194.46,1
6455,194.46,5
6456,194.46,5
6457,194.455,1
6458,194.4525,1
6459,194.4525,1
6460,194.4525,1
6461,194.4525,1
6462,194.4599,1
6463,194.45,6
6464,194.45,6
6465,194.46,2
6466,194.46,2
6467,194.46,1
6468,194.46,1
6469,194.465,1
6470,194.47,3
6471,194.47,3
6472,194.47,3
6473,194.47,3
6474,194.48,1
6475,194.4599,5
6476,194.45,1
6477,194.45,1
6478,194.46,1
6479,194.46,1
6480,194.46,1
6481,194.465,1
6482,194.465,1
6483,194.47,1
6484,194.455,1
6485,194.46,5
6486,194.46,5
6487,194.45,1
6488,194.45,1
6489,194.45,1
6490,194.45,1
6491,194.45,1
6492,194.45,1
6493,194.45,1
6494,194.445,1
6495,194.445,1
6496,194.44,1
6497,194.44,1
6498,194.445,1
6499,194.44,1
6500,194.44,1
6501,194.44,1
6502,194.445,1
6503,194.44,1
6504,194.44,2
6505,194.44,2
6506,194.44,2
6507,194.44,5
6508,194.435,1
6509,194.435,1
6510,194.425,1
6511,194.42,1
6512,194.415,1
6513,194.415,1
6514,194.415,1
6515,194.415,1
6516,194.42,1
6517,194.42,35
6518,194.41,1
6519,194.415,3
6520,194.4199,2
6521,194.415,1
6522,194.415,1
6523,194.42,10
6524,194.4125,1
6525,194.4125,1
6526,194.4125,1
6527,194.4,1
6528,194.4,1
6529,194.4,1
6530,194.39,3
6531,194.405,1
6532,194.385,1
6533,194.385,1
6534,194.381,3
6535,194.381,3
6536,194.381,3
6537,194.3801,1
6538,194.38,1
6539,194.385,1
6540,194.385,1
6541,194.385,1
6542,194.385,1
6543,194.385,1
6544,194.385,1
6545,194.41,1
6546,194.4097,1
6547,194.405,1
6548,194.405,1
6549,194.4025,1
6550,194.4,2
6551,194.4,2
6552,194.4,2
6553,194.4,2
6554,194.395,1
6555,194.39,1
6556,194.39,1
6557,194.39,1
6558,194.385,1
6559,194.385,1
6560,194.36,1
6561,194.36,1
6562,194.36,1
6563,194.36,1
6564,194.36,1
6565,194.3555,3
6566,194.35,1
6567,194.35,1
6568,194.35,1
6569,194.345,2
6570,194.35,1
6571,194.35,1
6572,194.34,1
6573,194.3699,1
6574,194.3699,1
6575,194.3699,1
6576,194.36,1
6577,194.37,1
6578,194.38,1
6579,194.39,1
6580,194.385,1
6581,194.385,1
6582,194.38,1
6583,194.38,1
6584,194.38,1
6585,194.3757,1
6586,194.3757,1
6587,194.37,1
6588,194.37,1
6589,194.3699,1
6590,194.355,2
6591,194.3505,2
6592,194.375,1
6593,194.375,1
6594,194.375,1
6595,194.375,1
6596,194.38,10
6597,194.391,3
6598,194.4,1
6599,194.4,1
6600,194.4,1
6601,194.41,1
6602,194.4001,1
6603,194.4001,1
6604,194.4001,1
6605,194.41,10
6606,194.38,1
6607,194.39,2
6608,194.38,1
6609,194.38,1
6610,194.39,1
6611,194.39,1
6612,194.39,1
6613,194.3899,10
6614,194.39,1
6615,194.39,1
6616,194.4,1
6617,194.41,1
6618,194.41,1
6619,194.39,2
6620,194.39,2
6621,194.39,2
6622,194.39,2
6623,194.3899,5
6624,194.3899,5
6625,194.39,1
6626,194.39,1
6627,194.39,1
6628,194.39,1
6629,194.39,1
6630,194.39,1
6631,194.39,1
6632,194.4,1
6633,194.4,3
6634,194.41,1
6635,194.4101,1
6636,194.42,3
6637,194.42,3
6638,194.42,1
6639,194.4376,13
6640,194.4372,9
6641,194.43,5
6642,194.43,7
6643,194.43,7
6644,194.4253,10
6645,194.4299,1
6646,194.4299,1
6647,194.4299,1
6648,194.44,1
6649,194.44,1
6650,194.44,1
6651,194.43,1
6652,194.4401,5
6653,194.44,2
6654,194.42,1
6655,194.42,1
6656,194.42,3
6657,194.42,3
6658,194.42,3
6659,194.425,1
6660,194.425,1
6661,194.44,1
6662,194.44,1
6663,194.4487,2
6664,194.4401,4
6665,194.45,1
6666,194.45,2
6667,194.445,3
6668,194.445,3
6669,194.45,1
6670,194.4485,4
6671,194.4444,1
6672,194.41,1
6673,194.41,1
6674,194.405,1
6675,194.405,1
6676,194.405,1
6677,194.405,1
6678,194.405,5
6679,194.405,5
6680,194.41,1
6681,194.4,1
6682,194.405,5
6683,194.405,5
6684,194.405,5
6685,194.3931,2
6686,194.39,1
6687,194.38,1
6688,194.395,2
6689,194.3905,3
6690,194.38,1
6691,194.386,10
6692,194.386,10
6693,194.39,1
6694,194.39,7
6695,194.39,7
6696,194.3994,5
6697,194.385,5
6698,194.385,1
6699,194.35,8
6700,194.3428,1
6701,194.3201,1
6702,194.3214,1
6703,194.33,1
6704,194.33,1
6705,194.33,1
6706,194.335,3
6707,194.335,3
6708,194.335,3
6709,194.33,1
6710,194.3326,1
6711,194.3326,1
6712,194.335,1
6713,194.335,1
6714,194.365,1
6715,194.365,1
6716,194.365,1
6717,194.365,1
6718,194.37,3
6719,194.37,1
6720,194.37,2
6721,194.37,2
6722,194.37,1
6723,194.36,1
6724,194.36,1
6725,194.36,1
6726,194.3776,5
6727,194.38,1
6728,194.38,1
6729,194.375,1
6730,194.37,1
6731,194.3693,1
6732,194.38,1
6733,194.38,1
6734,194.38,1
6735,194.3884,1
6736,194.3884,1
6737,194.375,10
6738,194.38,3
6739,194.38,3
6740,194.3801,1
6741,194.3735,1
6742,194.3735,1
6743,194.39,1
6744,194.395,1
6745,194.395,1
6746,194.395,2
6747,194.39,1
6748,194.39,1
6749,194.38,1
6750,194.38,1
6751,194.38,1
6752,194.38,3
6753,194.375,12
6754,194.38,1
6755,194.385,1
6756,194.385,1
6757,194.385,1
6758,194.385,1
6759,194.385,1
6760,194.385,1
6761,194.385,3
6762,194.39,1
6763,194.385,1
6764,194.385,1
6765,194.385,1
6766,194.385,1
6767,194.4,1
6768,194.398,2
6769,194.398,2
6770,194.398,2
6771,194.385,1
6772,194.39,1
6773,194.41,1
6774,194.41,1
6775,194.4117,10
6776,194.405,1
6777,194.4,2
6778,194.41,1
6779,194.41,1
6780,194.41,1
6781,194.41,1
6782,194.38,1
6783,194.38,1
6784,194.4,5
6785,194.4,1
6786,194.4,1
6787,194.4,1
6788,194.4,1
6789,194.4,1
6790,194.4,1
6791,194.4,1
6792,194.41,1
6793,194.41,1
6794,194.41,1
6795,194.42,1
6796,194.405,2
6797,194.405,2
6798,194.4064,1
6799,194.42,1
6800,194.41,2
6801,194.4,1
6802,194.4,1
6803,194.41,1
6804,194.41,1
6805,194.42,1
6806,194.43,1
6807,194.43,1
6808,194.43,1
6809,194.435,1
6810,194.435,1
6811,194.44,1
6812,194.4104,2
6813,194.41,1
6814,194.42,2
6815,194.43,1
6816,194.418,1
6817,194.4299,7
6818,194.4299,7
6819,194.43,1
6820,194.44,1
6821,194.45,1
6822,194.43,2
6823,194.43,2
6824,194.41,1
6825,194.41,1
6826,194.405,1
6827,194.4,1
6828,194.4,1
6829,194.39,1
6830,194.395,3
6831,194.395,3
6832,194.3601,15
6833,194.36,1
6834,194.36,10
6835,194.36,10
6836,194.3601,3
6837,194.3601,3
6838,194.3601,3
6839,194.37,5
6840,194.37,3
6841,194.37,2
6842,194.37,2
6843,194.37,5
6844,194.36,1
6845,194.36,1
6846,194.37,1
6847,194.35,1
6848,194.3578,1
6849,194.341,4
6850,194.3496,5
6851,194.3495,1
6852,194.36,1
6853,194.36,1
6854,194.35,3
6855,194.37,1
6856,194.37,1
6857,194.37,1
6858,194.3599,3
6859,194.36,4
6860,194.355,1
6861,194.355,6
6862,194.355,6
6863,194.355,6
6864,194.35,1
6865,194.3483,1
6866,194.3483,1
6867,194.34,2
6868,194.34,2
6869,194.34,2
6870,194.33,1
6871,194.33,2
6872,194.3399,4
6873,194.33,13
6874,194.3384,2
6875,194.34,1
6876,194.34,1
6877,194.3386,1
6878,194.3386,1
6879,194.3401,2
6880,194.3401,2
6881,194.3401,2
6882,194.3406,5
6883,194.3406,5
6884,194.3406,5
6885,194.34,1
6886,194.34,1
6887,194.3409,2
6888,194.3485,5
6889,194.35,1
6890,194.351,1
6891,194.35,2
6892,194.35,2
6893,194.33,1
6894,194.3252,1
6895,194.34,2
6896,194.34,2
6897,194.3517,1
6898,194.3517,1
6899,194.3711,2
6900,194.36,1
6901,194.35,1
6902,194.3501,1
6903,194.3501,1
6904,194.3501,1
6905,194.3504,3
6906,194.355,10
6907,194.35,10
6908,194.35,10
6909,194.35,10
6910,194.3519,5
6911,194.3519,5
6912,194.3519,5
6913,194.36,1
6914,194.36,1
6915,194.36,1
6916,194.3501,4
6917,194.357,1
6918,194.357,1
6919,194.357,1
6920,194.33,1
6921,194.33,1
6922,194.33,1
6923,194.34,1
6924,194.34,1
6925,194.34,1
6926,194.34,1
6927,194.345,3
6928,194.3599,5
6929,194.35,1
6930,194.35,1
6931,194.35,1
6932,194.35,1
6933,194.35,1
6934,194.35,1
6935,194.3442,1
6936,194.3442,1
6937,194.3442,1
6938,194.34,1
6939,194.34,1
6940,194.34,1
6941,194.34,1
6942,194.34,1
6943,194.34,1
6944,194.325,1
6945,194.325,1
6946,194.325,1
6947,194.325,1
6948,194.33,1
6949,194.3221,1
6950,194.3221,1
6951,194.3201,5
6952,194.3201,5
6953,194.3201,5
6954,194.33,1
6955,194.33,1
6956,194.3299,7
6957,194.33,3
6958,194.33,1
6959,194.33,1
6960,194.34,1
6961,194.33,1
6962,194.33,1
6963,194.33,1
6964,194.35,1
6965,194.34,12
6966,194.3457,3
6967,194.3457,3
6968,194.3457,3
6969,194.35,1
6970,194.35,1
6971,194.35,1
6972,194.34,1
6973,194.34,1
6974,194.34,1
6975,194.34,1
6976,194.34,1
6977,194.3425,1
6978,194.34,1
6979,194.3401,1
6980,194.3401,1
6981,194.35,1
6982,194.35,1
6983,194.3407,4
6984,194.35,1
6985,194.3599,10
6986,194.33,1
6987,194.32,1
6988,194.3153,3
6989,194.319,1
6990,194.319,1
6991,194.319,1
6992,194.319,1
6993,194.32,1
6994,194.33,1
6995,194.34,1
6996,194.33,5
6997,194.33,5
6998,194.3218,1
6999,194.34,2
7000,194.34,2
7001,194.34,2
7002,194.345,1
7003,194.3448,14
7004,194.345,1
7005,194.3499,6
7006,194.35,1
7007,194.35,1
7008,194.35,1
7009,194.35,1
7010,194.36,6
7011,194.36,6
7012,194.36,6
7013,194.348,3
7014,194.348,3
7015,194.348,3
7016,194.35,1
7017,194.345,1
7018,194.345,1
7019,194.345,1
7020,194.345,1
7021,194.3483,2
7022,194.3401,1
7023,194.345,7
7024,194.345,7
7025,194.345,7
7026,194.35,1
7027,194.35,1
7028,194.33,1
7029,194.33,1
7030,194.33,1
7031,194.33,1
7032,194.32,1
7033,194.32,1
7034,194.2908,2
7035,194.29,1
7036,194.299,2
7037,194.29,1
7038,194.29,1
7039,194.2899,5
7040,194.2899,5
7041,194.29,1
7042,194.29,1
7043,194.29,1
7044,194.2801,3
7045,194.2801,3
7046,194.285,1
7047,194.285,1
7048,194.285,1
7049,194.25,1
7050,194.27,2
7051,194.2788,1
7052,194.2788,1
7053,194.28,5
7054,194.28,5
7055,194.28,2
7056,194.28,1
7057,194.265,3
7058,194.265,3
7059,194.26,1
7060,194.27,1
7061,194.27,1
7062,194.27,1
7063,194.28,1
7064,194.28,7
7065,194.27,1
7066,194.275,6
7067,194.2702,2
7068,194.2702,2
7069,194.2702,2
7070,194.2702,2
7071,194.275,3
7072,194.27,1
7073,194.26,1
7074,194.26,1
7075,194.26,1
7076,194.25,51
7077,194.2752,3
7078,194.275,1
7079,194.275,1
7080,194.2799,1
7081,194.2799,1
7082,194.275,1
7083,194.275,1
7084,194.275,1
7085,194.27,2
7086,194.275,1
7087,194.27,7
7088,194.2706,10
7089,194.27,1
7090,194.27,1
7091,194.27,4
7092,194.27,4
7093,194.27,4
7094,194.27,4
7095,194.27,4
7096,194.2757,1
7097,194.3,1
7098,194.3,1
7099,194.28,3
7100,194.295,2
7101,194.295,2
7102,194.29,2
7103,194.29,1
7104,194.28,2
7105,194.28,2
7106,194.27,1
7107,194.2841,1
7108,194.2801,1
7109,194.2801,1
7110,194.2801,27
7111,194.285,3
7112,194.29,1
7113,194.2869,1
7114,194.29,1
7115,194.2808,6
7116,194.2808,6
7117,194.3,1
7118,194.29,1
7119,194.295,1
7120,194.295,1
7121,194.31,1
7122,194.31,1
7123,194.31,1
7124,194.31,4
7125,194.31,1
7126,194.31,1
7127,194.305,3
7128,194.3199,5
7129,194.31,1
7130,194.3088,1
7131,194.33,1
7132,194.33,1
7133,194.3374,10
7134,194.34,1
7135,194.34,1
7136,194.3301,1
7137,194.3299,1
7138,194.34,1
7139,194.34,1
7140,194.34,1
7141,194.34,30
7142,194.34,2
7143,194.34,2
7144,194.34,1
7145,194.34,1
7146,194.34,1
7147,194.34,1
7148,194.34,5
7149,194.34,1
7150,194.34,1
7151,194.34,1
7152,194.32,1
7153,194.3198,1
7154,194.3198,1
7155,194.29,1
7156,194.28,1
7157,194.28,3
7158,194.26,1
7159,194.265,10
7160,194.25,1
7161,194.249,1
7162,194.2445,3
7163,194.245,1
7164,194.2442,1
7165,194.245,3
7166,194.23,1
7167,194.23,1
7168,194.23,1
7169,194.23,1
7170,194.2364,3
7171,194.2364,3
7172,194.22,1
7173,194.225,2
7174,194.225,2
7175,194.225,1
7176,194.2189,7
7177,194.2189,7
7178,194.22,1
7179,194.22,1
7180,194.22,1
7181,194.215,1
7182,194.215,1
7183,194.215,1
7184,194.185,1
7185,194.1903,1
7186,194.1903,1
7187,194.2034,1
7188,194.2063,5
7189,194.205,2
7190,194.2,1
7191,194.2007,2
7192,194.2,1
7193,194.2028,1
7194,194.205,1
7195,194.205,1
7196,194.2,1
7197,194.2009,1
7198,194.2,1
7199,194.2,1
7200,194.2,1
7201,194.2,1
7202,194.2,1
7203,194.21,1
7204,194.205,1
7205,194.21,1
7206,194.205,1
7207,194.22,1
7208,194.23,1
7209,194.23,5
7210,194.2387,1
7211,194.24,1
7212,194.25,1
7213,194.25,1
7214,194.25,1
7215,194.2499,10
7216,194.26,1
7217,194.2655,4
7218,194.25,1
7219,194.24,1
7220,194.2504,1
7221,194.24,1
7222,194.24,1
7223,194.24,1
7224,194.225,10
7225,194.2255,1
7226,194.214,3
7227,194.214,3
7228,194.205,1
7229,194.2097,25
7230,194.2097,25
7231,194.21,3
7232,194.21,3
7233,194.21,3
7234,194.21,1
7235,194.205,1
7236,194.205,1
7237,194.205,5
7238,194.2087,1
7239,194.205,1
7240,194.205,1
7241,194.2,2
7242,194.2,1
7243,194.2,1
7244,194.2,1
7245,194.205,1
7246,194.205,1
7247,194.205,1
7248,194.202,1
7249,194.21,1
7250,194.21,1
7251,194.21,1
7252,194.21,2
7253,194.22,1
7254,194.22,1
7255,194.23,1
7256,194.23,1
7257,194.23,1
7258,194.23,1
7259,194.23,1
7260,194.23,1
7261,194.23,1
7262,194.2377,4
7263,194.23,1
7264,194.225,1
7265,194.225,1
7266,194.2201,5
7267,194.2201,5
7268,194.23,1
7269,194.23,1
7270,194.23,1
7271,194.23,1
7272,194.23,1
7273,194.24,1
7274,194.24,2
7275,194.23,3
7276,194.235,1
7277,194.24,1
7278,194.25,1
7279,194.25,1
7280,194.25,1
7281,194.2544,1
7282,194.26,1
7283,194.26,1
7284,194.27,1
7285,194.27,1
7286,194.27,1
7287,194.2657,25
7288,194.265,1
7289,194.27,1
7290,194.27,1
7291,194.25,1
7292,194.255,1
7293,194.25,1
7294,194.25,1
7295,194.255,2
7296,194.255,2
7297,194.255,2
7298,194.25,1
7299,194.241,2
7300,194.23,4
7301,194.2208,1
7302,194.22,1
7303,194.2099,1
7304,194.22,1
7305,194.2167,5
7306,194.2167,5
7307,194.2167,5
7308,194.22,1
7309,194.245,1
7310,194.27,1
7311,194.2691,1
7312,194.26,1
7313,194.27,1
7314,194.29,1
7315,194.2847,2
7316,194.285,2
7317,194.285,1
7318,194.29,1
7319,194.29,1
7320,194.285,20
7321,194.285,20
7322,194.29,1
7323,194.29,1
7324,194.3,1
7325,194.3,1
7326,194.32,1
7327,194.3033,4
7328,194.319,10
7329,194.32,13
7330,194.32,13
7331,194.34,1
7332,194.34,1
7333,194.33,1
7334,194.345,4
7335,194.36,1
7336,194.36,1
7337,194.36,1
7338,194.36,1
7339,194.37,3
7340,194.355,1
7341,194.36,2
7342,194.35,1
7343,194.35,1
7344,194.3406,2
7345,194.3406,2
7346,194.3401,1
7347,194.35,1
7348,194.35,3
7349,194.35,3
7350,194.35,3
7351,194.3499,30
7352,194.37,1
7353,194.37,5
7354,194.37,5
7355,194.37,2
7356,194.37,2
7357,194.37,2
7358,194.37,1
7359,194.3601,1
7360,194.38,1
7361,194.38,1
7362,194.4,1
7363,194.39,1
7364,194.39,1
7365,194.39,1
7366,194.39,1
7367,194.3801,1
7368,194.3801,1
7369,194.355,1
7370,194.35,13
7371,194.3526,1
7372,194.35,1
7373,194.335,1
7374,194.3308,1
7375,194.335,1
7376,194.325,1
7377,194.315,1
7378,194.32,11
7379,194.305,1
7380,194.305,1
7381,194.3,4
7382,194.28,1
7383,194.285,4
7384,194.2774,13
7385,194.28,5
7386,194.28,5
7387,194.275,1
7388,194.275,1
7389,194.28,1
7390,194.27,1
7391,194.27,1
7392,194.27,1
7393,194.27,1
7394,194.29,1
7395,194.29,1
7396,194.3,1
7397,194.3,1
7398,194.305,1
7399,194.3,1
7400,194.3,1
7401,194.32,1
7402,194.31,1
7403,194.31,1
7404,194.31,1
7405,194.33,1
7406,194.32,1
7407,194.3199,1
7408,194.32,1
7409,194.31,1
7410,194.31,1
7411,194.31,1
7412,194.31,1
7413,194.31,1
7414,194.31,1
7415,194.31,1
7416,194.3,1
7417,194.29,1
7418,194.2985,3
7419,194.31,1
7420,194.31,1
7421,194.32,1
7422,194.3273,2
7423,194.33,2
7424,194.34,1
7425,194.36,1
7426,194.36,1
7427,194.36,1
7428,194.37,1
7429,194.37,1
7430,194.36,1
7431,194.38,2
7432,194.3867,2
7433,194.3606,1
7434,194.3606,1
7435,194.37,2
7436,194.37,2
7437,194.37,1
7438,194.3771,2
7439,194.375,1
7440,194.3789,1
7441,194.3789,1
7442,194.3789,1
7443,194.375,6
7444,194.3601,1
7445,194.37,1
7446,194.36,1
7447,194.375,1
7448,194.375,1
7449,194.37,1
7450,194.38,1
7451,194.375,1
7452,194.37,1
7453,194.37,1
7454,194.369,1
7455,194.369,1
7456,194.38,1
7457,194.37,25
7458,194.375,2
7459,194.375,2
7460,194.3699,3
7461,194.36,1
7462,194.365,2
7463,194.365,2
7464,194.37,1
7465,194.37,1
7466,194.37,1
7467,194.37,1
7468,194.37,1
7469,194.38,1
7470,194.3888,1
7471,194.39,1
7472,194.39,1
7473,194.37,2
7474,194.37,2
7475,194.37,2
7476,194.36,1
7477,194.36,1
7478,194.37,1
7479,194.375,5
7480,194.375,5
7481,194.34,1
7482,194.33,1
7483,194.33,1
7484,194.3201,10
7485,194.323,2
7486,194.315,5
7487,194.32,1
7488,194.33,1
7489,194.3309,1
7490,194.34,1
7491,194.33,3
7492,194.33,1
7493,194.34,1
7494,194.34,1
7495,194.34,1
7496,194.34,1
7497,194.34,1
7498,194.34,1
7499,194.335,1
7500,194.315,1
7501,194.32,1
7502,194.325,13
7503,194.325,13
7504,194.33,1
7505,194.33,1
7506,194.33,1
7507,194.33,1
7508,194.33,1
7509,194.33,1
7510,194.33,1
7511,194.32,1
7512,194.32,1
7513,194.315,1
7514,194.3101,13
7515,194.3186,1
7516,194.3101,1
7517,194.315,1
7518,194.315,1
7519,194.32,1
7520,194.315,1
7521,194.315,1
7522,194.31,1
7523,194.3,1
7524,194.3,1
7525,194.3,1
7526,194.3088,1
7527,194.3088,1
7528,194.31,1
7529,194.31,1
7530,194.31,1
7531,194.31,1
7532,194.31,1
7533,194.31,1
7534,194.31,1
7535,194.31,1
7536,194.31,1
7537,194.31,1
7538,194.31,2
7539,194.3,1
7540,194.3,1
7541,194.3,1
7542,194.31,1
7543,194.31,1
7544,194.31,1
7545,194.3198,1
7546,194.32,3
7547,194.32,3
7548,194.31,1
7549,194.315,1
7550,194.315,1
7551,194.31,1
7552,194.3001,1
7553,194.305,1
7554,194.305,1
7555,194.305,1
7556,194.31,1
7557,194.31,1
7558,194.31,1
7559,194.31,1
7560,194.31,1
7561,194.31,1
7562,194.32,1
7563,194.32,1
7564,194.32,1
7565,194.32,1
7566,194.32,1
7567,194.32,1
7568,194.32,1
7569,194.305,14
7570,194.29,5
7571,194.305,1
7572,194.305,1
7573,194.305,1
7574,194.29,1
7575,194.29,1
7576,194.29,8
7577,194.3,1
7578,194.28,1
7579,194.28,1
7580,194.286,1
7581,194.27,2
7582,194.28,1
7583,194.28,1
7584,194.28,1
7585,194.29,4
7586,194.28,1
7587,194.305,1
7588,194.28,1
7589,194.28,1
7590,194.28,1
7591,194.28,1
7592,194.28,1
7593,194.28,1
7594,194.28,1
7595,194.28,1
7596,194.28,1
7597,194.2857,1
7598,194.285,5
7599,194.285,5
7600,194.28,1
7601,194.28,1
7602,194.271,4
7603,194.25,1
7604,194.26,1
7605,194.26,1
7606,194.25,1
7607,194.2601,5
7608,194.27,1
7609,194.2899,2
7610,194.28,1
7611,194.2857,1
7612,194.29,1
7613,194.2864,2
7614,194.2864,2
7615,194.2864,2
7616,194.275,1
7617,194.275,1
7618,194.275,1
7619,194.2707,3
7620,194.2707,3
7621,194.2707,3
7622,194.2707,3
7623,194.2707,3
7624,194.2707,3
7625,194.28,1
7626,194.28,1
7627,194.28,1
7628,194.28,1
7629,194.28,1
7630,194.29,1
7631,194.29,5
7632,194.29,5
7633,194.29,5
7634,194.285,1
7635,194.28,1
7636,194.28,1
7637,194.275,1
7638,194.275,1
7639,194.275,1
7640,194.27,5
7641,194.265,1
7642,194.265,1
7643,194.265,1
7644,194.265,1
7645,194.28,1
7646,194.285,1
7647,194.285,1
7648,194.285,1
7649,194.2807,23
7650,194.2801,3
7651,194.285,5
7652,194.285,1
7653,194.28,1
7654,194.28,1
7655,194.28,1
7656,194.28,1
7657,194.28,1
7658,194.28,1
7659,194.28,1
7660,194.285,20
7661,194.285,20
7662,194.285,20
7663,194.285,20
7664,194.2799,5
7665,194.28,1
7666,194.2801,1
7667,194.2858,1
7668,194.28,1
7669,194.28,1
7670,194.3,1
7671,194.315,1
7672,194.3152,1
7673,194.31,1
7674,194.31,1
7675,194.3141,30
7676,194.3125,2
7677,194.3125,2
7678,194.3125,2
7679,194.3125,2
7680,194.3125,2
7681,194.3108,1
7682,194.33,1
7683,194.325,3
7684,194.305,1
7685,194.285,1
