v,vw,o,c,h,l,t,n,consistency,date
2525,184.265,184.265,184.265,184.265,184.265,1704828461000,6,1000.0,2024-01-09 13:27:41
290,184.2638,184.2624,184.2624,184.2624,184.2624,1704828462000,7,1000.0,2024-01-09 13:27:42
221,184.2611,184.26,184.2617,184.2617,184.26,1704828464000,6,2000.0,2024-01-09 13:27:44
1464,184.2694,184.265,184.27,184.27,184.265,1704828466000,24,2000.0,2024-01-09 13:27:46
115,184.2729,184.2723,184.2723,184.2723,184.2723,1704828468000,2,2000.0,2024-01-09 13:27:48
396,184.2752,184.2765,184.275,184.2765,184.275,1704828470000,8,2000.0,2024-01-09 13:27:50
1028,184.2726,184.275,184.27,184.275,184.27,1704828474000,18,4000.0,2024-01-09 13:27:54
1055,184.268,184.2658,184.27,184.27,184.2658,1704828476000,13,2000.0,2024-01-09 13:27:56
1712,184.27,184.2701,184.27,184.2701,184.27,1704828478000,14,2000.0,2024-01-09 13:27:58
1127,184.2648,184.265,184.265,184.265,184.265,1704828479000,5,1000.0,2024-01-09 13:27:59
821,184.2701,184.27,184.27,184.27,184.27,1704828480000,9,1000.0,2024-01-09 13:28:00
931,184.2798,184.28,184.28,184.28,184.28,1704828482000,12,2000.0,2024-01-09 13:28:02
2079,184.2826,184.28,184.285,184.285,184.28,1704828483000,23,1000.0,2024-01-09 13:28:03
353,184.2807,184.28,184.28,184.28,184.28,1704828484000,5,1000.0,2024-01-09 13:28:04
449,184.2817,184.285,184.2801,184.285,184.2801,1704828485000,5,1000.0,2024-01-09 13:28:05
201,184.29,184.29,184.29,184.29,184.29,1704828487000,3,2000.0,2024-01-09 13:28:07
2031,184.2796,184.28,184.28,184.28,184.275,1704828488000,32,1000.0,2024-01-09 13:28:08
3456,184.2797,184.2799,184.275,184.2799,184.275,1704828489000,3,1000.0,2024-01-09 13:28:09
1445,184.2695,184.27,184.265,184.27,184.265,1704828491000,14,2000.0,2024-01-09 13:28:11
319,184.2681,184.265,184.27,184.27,184.265,1704828492000,6,1000.0,2024-01-09 13:28:12
1674,184.2685,184.265,184.265,184.27,184.265,1704828493000,24,1000.0,2024-01-09 13:28:13
333,184.2759,184.275,184.275,184.275,184.275,1704828495000,7,2000.0,2024-01-09 13:28:15
682,184.2748,184.27,184.2756,184.2756,184.27,1704828496000,5,1000.0,2024-01-09 13:28:16
1262,184.2793,184.275,184.28,184.28,184.275,1704828497000,13,1000.0,2024-01-09 13:28:17
194,184.2884,184.29,184.29,184.29,184.29,1704828498000,8,1000.0,2024-01-09 13:28:18
451,184.2824,184.29,184.28,184.29,184.28,1704828500000,8,2000.0,2024-01-09 13:28:20
504,184.2684,184.27,184.26,184.27,184.26,1704828501000,23,1000.0,2024-01-09 13:28:21
2720,184.2606,184.26,184.26,184.265,184.26,1704828503000,19,2000.0,2024-01-09 13:28:23
208,184.2558,184.259,184.259,184.259,184.259,1704828504000,8,1000.0,2024-01-09 13:28:24
1285,184.2493,184.25,184.24,184.25,184.24,1704828505000,29,1000.0,2024-01-09 13:28:25
1786,184.2434,184.24,184.25,184.25,184.24,1704828506000,18,1000.0,2024-01-09 13:28:26
304,184.2523,184.251,184.251,184.251,184.251,1704828507000,8,1000.0,2024-01-09 13:28:27
2545,184.2402,184.2401,184.2401,184.2401,184.2401,1704828508000,7,1000.0,2024-01-09 13:28:28
1072,184.2516,184.2486,184.255,184.255,184.2486,1704828511000,14,3000.0,2024-01-09 13:28:31
1579,184.2657,184.26,184.27,184.27,184.26,1704828512000,25,1000.0,2024-01-09 13:28:32
109,184.2701,184.2701,184.2701,184.2701,184.2701,1704828515000,3,3000.0,2024-01-09 13:28:35
1098,184.2608,184.2599,184.2599,184.2599,184.2599,1704828516000,4,1000.0,2024-01-09 13:28:36
362,184.2696,184.27,184.2677,184.27,184.2677,1704828519000,6,3000.0,2024-01-09 13:28:39
132,184.265,184.265,184.265,184.265,184.265,1704828528000,6,9000.0,2024-01-09 13:28:48
393,184.2703,184.27,184.27,184.27,184.27,1704828529000,10,1000.0,2024-01-09 13:28:49
8097,184.2545,184.26,184.25,184.26,184.24,1704828532000,96,3000.0,2024-01-09 13:28:52
1213,184.2338,184.24,184.23,184.24,184.23,1704828533000,31,1000.0,2024-01-09 13:28:53
1804,184.2223,184.23,184.22,184.23,184.22,1704828534000,28,1000.0,2024-01-09 13:28:54
3430,184.226,184.22,184.23,184.23,184.22,1704828535000,25,1000.0,2024-01-09 13:28:55
1259,184.2251,184.2221,184.215,184.2299,184.215,1704828536000,9,1000.0,2024-01-09 13:28:56
113,184.2305,184.23,184.23,184.23,184.23,1704828537000,5,1000.0,2024-01-09 13:28:57
432,184.2223,184.225,184.22,184.225,184.22,1704828538000,13,1000.0,2024-01-09 13:28:58
1572,184.2296,184.23,184.23,184.23,184.23,1704828539000,16,1000.0,2024-01-09 13:28:59
1575,184.2313,184.2382,184.23,184.2382,184.23,1704828541000,23,2000.0,2024-01-09 13:29:01
3226,184.24,184.24,184.24,184.24,184.24,1704828542000,24,1000.0,2024-01-09 13:29:02
502,184.245,184.245,184.245,184.245,184.245,1704828543000,7,1000.0,2024-01-09 13:29:03
155,184.245,184.245,184.245,184.245,184.245,1704828544000,4,1000.0,2024-01-09 13:29:04
1000,184.2461,184.2461,184.2461,184.2461,184.2461,1704828546000,1,2000.0,2024-01-09 13:29:06
1294,184.2569,184.25,184.25,184.26,184.25,1704828547000,21,1000.0,2024-01-09 13:29:07
981,184.255,184.255,184.255,184.255,184.255,1704828548000,2,1000.0,2024-01-09 13:29:08
1086,184.2602,184.26,184.26,184.26,184.26,1704828549000,17,1000.0,2024-01-09 13:29:09
930,184.2605,184.265,184.26,184.27,184.255,1704828550000,12,1000.0,2024-01-09 13:29:10
421,184.2727,184.27,184.275,184.275,184.27,1704828552000,7,2000.0,2024-01-09 13:29:12
222,184.2748,184.27,184.27,184.27,184.27,1704828553000,10,1000.0,2024-01-09 13:29:13
103,184.28,184.28,184.28,184.28,184.28,1704828554000,3,1000.0,2024-01-09 13:29:14
369,184.2807,184.28,184.28,184.28,184.28,1704828555000,14,1000.0,2024-01-09 13:29:15
562,184.3031,184.3,184.31,184.31,184.3,1704828557000,10,2000.0,2024-01-09 13:29:17
167,184.3014,184.3,184.3,184.3,184.3,1704828558000,7,1000.0,2024-01-09 13:29:18
543,184.3009,184.299,184.3046,184.3046,184.299,1704828559000,9,1000.0,2024-01-09 13:29:19
172,184.3004,184.3,184.3,184.3,184.3,1704828560000,5,1000.0,2024-01-09 13:29:20
236,184.305,184.305,184.305,184.305,184.305,1704828561000,6,1000.0,2024-01-09 13:29:21
372,184.3112,184.31,184.31,184.31,184.31,1704828562000,9,1000.0,2024-01-09 13:29:22
142,184.3089,184.309,184.309,184.309,184.309,1704828564000,7,2000.0,2024-01-09 13:29:24
1906,184.2993,184.3,184.2999,184.3,184.2959,1704828566000,20,2000.0,2024-01-09 13:29:26
749,184.2932,184.2922,184.295,184.295,184.2922,1704828568000,9,2000.0,2024-01-09 13:29:28
793,184.3086,184.305,184.31,184.31,184.305,1704828569000,13,1000.0,2024-01-09 13:29:29
806,184.3068,184.3,184.31,184.31,184.3,1704828570000,15,1000.0,2024-01-09 13:29:30
746,184.3135,184.32,184.3118,184.32,184.3118,1704828571000,9,1000.0,2024-01-09 13:29:31
690,184.3137,184.315,184.31,184.315,184.31,1704828574000,7,3000.0,2024-01-09 13:29:34
1847,184.3149,184.31,184.3186,184.3186,184.31,1704828575000,14,1000.0,2024-01-09 13:29:35
400,184.3178,184.3186,184.3186,184.3186,184.3186,1704828576000,8,1000.0,2024-01-09 13:29:36
405,184.3106,184.3125,184.31,184.3125,184.31,1704828578000,6,2000.0,2024-01-09 13:29:38
204,184.3085,184.3085,184.3085,184.3085,184.3085,1704828580000,5,2000.0,2024-01-09 13:29:40
275,184.3051,184.305,184.305,184.305,184.305,1704828586000,5,6000.0,2024-01-09 13:29:46
1291,184.3006,184.3,184.3,184.3,184.3,1704828587000,24,1000.0,2024-01-09 13:29:47
1134,184.3089,184.3001,184.31,184.31,184.3001,1704828591000,5,4000.0,2024-01-09 13:29:51
2211,184.3083,184.3049,184.31,184.31,184.3049,1704828592000,28,1000.0,2024-01-09 13:29:52
516,184.32,184.32,184.32,184.32,184.32,1704828593000,6,1000.0,2024-01-09 13:29:53
103,184.305,184.305,184.305,184.305,184.305,1704828596000,4,3000.0,2024-01-09 13:29:56
2462,184.3095,184.31,184.31,184.31,184.305,1704828598000,34,2000.0,2024-01-09 13:29:58
142,184.3149,184.315,184.315,184.315,184.315,1704828599000,4,1000.0,2024-01-09 13:29:59
918,184.3097,184.3101,184.305,184.3101,184.305,1704828600000,16,1000.0,2024-01-09 13:30:00
338,184.3162,184.3199,184.315,184.3199,184.315,1704828601000,10,1000.0,2024-01-09 13:30:01
100,184.315,184.315,184.315,184.315,184.315,1704828602000,1,1000.0,2024-01-09 13:30:02
262,184.315,184.315,184.315,184.315,184.315,1704828603000,4,1000.0,2024-01-09 13:30:03
636,184.2998,184.305,184.305,184.305,184.305,1704828604000,8,1000.0,2024-01-09 13:30:04
2586,184.3005,184.3002,184.3002,184.3002,184.3002,1704828606000,3,2000.0,2024-01-09 13:30:06
548,184.3201,184.32,184.32,184.32,184.32,1704828608000,11,2000.0,2024-01-09 13:30:08
1196,184.3371,184.33,184.34,184.34,184.33,1704828609000,20,1000.0,2024-01-09 13:30:09
1483,184.3366,184.35,184.355,184.355,184.35,1704828610000,21,1000.0,2024-01-09 13:30:10
2361,184.3682,184.3501,184.3777,184.3799,184.3501,1704828611000,29,1000.0,2024-01-09 13:30:11
537,184.368,184.37,184.365,184.37,184.365,1704828612000,9,1000.0,2024-01-09 13:30:12
2657,184.3748,184.3695,184.375,184.375,184.3695,1704828613000,8,1000.0,2024-01-09 13:30:13
286,184.3749,184.3738,184.3738,184.3738,184.3738,1704828614000,7,1000.0,2024-01-09 13:30:14
961,184.3718,184.3738,184.37,184.375,184.37,1704828615000,12,1000.0,2024-01-09 13:30:15
423,184.3754,184.379,184.3755,184.379,184.3755,1704828617000,5,2000.0,2024-01-09 13:30:17
2292,184.3875,184.375,184.395,184.395,184.375,1704828618000,20,1000.0,2024-01-09 13:30:18
134,184.3958,184.395,184.395,184.395,184.395,1704828619000,4,1000.0,2024-01-09 13:30:19
838,184.3996,184.3986,184.4,184.4,184.3986,1704828620000,23,1000.0,2024-01-09 13:30:20
359,184.3887,184.3901,184.39,184.3901,184.39,1704828621000,8,1000.0,2024-01-09 13:30:21
310,184.3833,184.385,184.385,184.385,184.385,1704828622000,9,1000.0,2024-01-09 13:30:22
419,184.3764,184.38,184.375,184.38,184.375,1704828623000,5,1000.0,2024-01-09 13:30:23
1587,184.3776,184.375,184.378,184.38,184.375,1704828624000,15,1000.0,2024-01-09 13:30:24
4347,184.379,184.38,184.374,184.38,184.374,1704828625000,5,1000.0,2024-01-09 13:30:25
822,184.3751,184.38,184.3719,184.38,184.3719,1704828627000,5,2000.0,2024-01-09 13:30:27
585,184.3834,184.38,184.3893,184.3893,184.38,1704828628000,11,1000.0,2024-01-09 13:30:28
222,184.39,184.39,184.39,184.39,184.39,1704828629000,6,1000.0,2024-01-09 13:30:29
1342,184.4006,184.395,184.405,184.405,184.395,1704828631000,15,2000.0,2024-01-09 13:30:31
612,184.4096,184.41,184.405,184.41,184.405,1704828632000,17,1000.0,2024-01-09 13:30:32
1171,184.3985,184.4,184.4,184.405,184.395,1704828633000,14,1000.0,2024-01-09 13:30:33
2105,184.3932,184.4,184.39,184.4,184.39,1704828634000,29,1000.0,2024-01-09 13:30:34
1718,184.3857,184.3872,184.38,184.39,184.38,1704828635000,13,1000.0,2024-01-09 13:30:35
338,184.384,184.38,184.39,184.39,184.38,1704828636000,6,1000.0,2024-01-09 13:30:36
325,184.399,184.4,184.4,184.4,184.4,1704828637000,13,1000.0,2024-01-09 13:30:37
1018,184.3888,184.3902,184.395,184.3997,184.3902,1704828638000,8,1000.0,2024-01-09 13:30:38
3946,184.3825,184.39,184.38,184.39,184.38,1704828639000,56,1000.0,2024-01-09 13:30:39
681,184.3822,184.37,184.39,184.39,184.37,1704828640000,14,1000.0,2024-01-09 13:30:40
353,184.3983,184.395,184.4,184.4,184.395,1704828641000,12,1000.0,2024-01-09 13:30:41
747,184.3902,184.39,184.39,184.39,184.39,1704828642000,15,1000.0,2024-01-09 13:30:42
688,184.3865,184.3861,184.3875,184.3875,184.3861,1704828643000,8,1000.0,2024-01-09 13:30:43
432,184.3799,184.38,184.38,184.38,184.38,1704828644000,10,1000.0,2024-01-09 13:30:44
9210,184.3898,184.38,184.39,184.39,184.38,1704828645000,6,1000.0,2024-01-09 13:30:45
235,184.3877,184.39,184.39,184.39,184.39,1704828647000,7,2000.0,2024-01-09 13:30:47
924,184.3956,184.3957,184.4,184.4,184.3957,1704828648000,15,1000.0,2024-01-09 13:30:48
303,184.405,184.405,184.405,184.405,184.405,1704828649000,4,1000.0,2024-01-09 13:30:49
506,184.4071,184.4075,184.4071,184.4075,184.4071,1704828650000,6,1000.0,2024-01-09 13:30:50
352,184.4132,184.413,184.413,184.413,184.413,1704828652000,8,2000.0,2024-01-09 13:30:52
263,184.4105,184.41,184.4101,184.4101,184.41,1704828653000,7,1000.0,2024-01-09 13:30:53
453,184.4098,184.41,184.41,184.41,184.41,1704828654000,17,1000.0,2024-01-09 13:30:54
1811,184.4003,184.405,184.4,184.405,184.4,1704828655000,24,1000.0,2024-01-09 13:30:55
435,184.4067,184.4,184.41,184.41,184.4,1704828656000,10,1000.0,2024-01-09 13:30:56
191,184.4194,184.42,184.42,184.42,184.42,1704828657000,7,1000.0,2024-01-09 13:30:57
953,184.4009,184.415,184.41,184.415,184.41,1704828658000,33,1000.0,2024-01-09 13:30:58
1850,184.4142,184.41,184.42,184.42,184.41,1704828659000,61,1000.0,2024-01-09 13:30:59
256,184.4245,184.425,184.425,184.425,184.425,1704828660000,24,1000.0,2024-01-09 13:31:00
702,184.4205,184.42,184.42,184.42,184.42,1704828661000,20,1000.0,2024-01-09 13:31:01
339,184.4155,184.415,184.415,184.415,184.415,1704828662000,9,1000.0,2024-01-09 13:31:02
260,184.42,184.42,184.42,184.42,184.42,1704828663000,15,1000.0,2024-01-09 13:31:03
1107,184.4142,184.425,184.4101,184.425,184.41,1704828664000,12,1000.0,2024-01-09 13:31:04
1108,184.4019,184.41,184.4,184.41,184.4,1704828665000,20,1000.0,2024-01-09 13:31:05
488,184.3956,184.39,184.3976,184.3976,184.39,1704828667000,5,2000.0,2024-01-09 13:31:07
466,184.392,184.39,184.395,184.395,184.39,1704828668000,12,1000.0,2024-01-09 13:31:08
125,184.3785,184.395,184.395,184.395,184.395,1704828670000,4,2000.0,2024-01-09 13:31:10
789,184.3918,184.395,184.39,184.395,184.39,1704828671000,9,1000.0,2024-01-09 13:31:11
104,184.3851,184.385,184.385,184.385,184.385,1704828673000,4,2000.0,2024-01-09 13:31:13
897,184.3807,184.3802,184.38,184.3854,184.38,1704828674000,21,1000.0,2024-01-09 13:31:14
233,184.3636,184.36,184.3663,184.3663,184.36,1704828675000,3,1000.0,2024-01-09 13:31:15
767,184.3633,184.3678,184.36,184.3678,184.36,1704828676000,11,1000.0,2024-01-09 13:31:16
1638,184.3533,184.355,184.355,184.355,184.35,1704828677000,18,1000.0,2024-01-09 13:31:17
133,184.3553,184.355,184.355,184.355,184.355,1704828679000,4,2000.0,2024-01-09 13:31:19
881,184.3595,184.36,184.36,184.36,184.36,1704828680000,15,1000.0,2024-01-09 13:31:20
2206,184.3595,184.36,184.355,184.36,184.355,1704828682000,13,2000.0,2024-01-09 13:31:22
1788,184.3568,184.3501,184.3599,184.3599,184.3501,1704828683000,7,1000.0,2024-01-09 13:31:23
157,184.3597,184.36,184.36,184.36,184.36,1704828684000,5,1000.0,2024-01-09 13:31:24
539,184.3603,184.3598,184.36,184.36,184.3598,1704828685000,7,1000.0,2024-01-09 13:31:25
1906,184.3503,184.35,184.35,184.35,184.35,1704828686000,35,1000.0,2024-01-09 13:31:26
167,184.3665,184.367,184.367,184.367,184.367,1704828687000,3,1000.0,2024-01-09 13:31:27
3535,184.3649,184.365,184.365,184.365,184.365,1704828688000,5,1000.0,2024-01-09 13:31:28
857,184.3636,184.36,184.365,184.365,184.36,1704828689000,11,1000.0,2024-01-09 13:31:29
1030,184.3605,184.36,184.365,184.365,184.355,1704828690000,14,1000.0,2024-01-09 13:31:30
195,184.3687,184.3688,184.3688,184.3688,184.3688,1704828691000,6,1000.0,2024-01-09 13:31:31
341,184.3711,184.37,184.37,184.37,184.37,1704828692000,13,1000.0,2024-01-09 13:31:32
139,184.375,184.3755,184.3755,184.3755,184.3755,1704828694000,4,2000.0,2024-01-09 13:31:34
1926,184.3825,184.3778,184.39,184.39,184.3778,1704828695000,22,1000.0,2024-01-09 13:31:35
651,184.3998,184.4,184.4,184.4,184.4,1704828697000,9,2000.0,2024-01-09 13:31:37
1391,184.3998,184.3997,184.4,184.4,184.398,1704828699000,20,2000.0,2024-01-09 13:31:39
1351,184.3955,184.4,184.39,184.4,184.39,1704828700000,23,1000.0,2024-01-09 13:31:40
111,184.381,184.3801,184.3801,184.3801,184.3801,1704828701000,3,1000.0,2024-01-09 13:31:41
565,184.3962,184.39,184.4,184.4,184.39,1704828704000,14,3000.0,2024-01-09 13:31:44
1102,184.4095,184.405,184.41,184.41,184.405,1704828705000,3,1000.0,2024-01-09 13:31:45
1296,184.3954,184.4,184.395,184.4,184.395,1704828706000,4,1000.0,2024-01-09 13:31:46
319,184.3945,184.3934,184.3934,184.3934,184.3934,1704828708000,6,2000.0,2024-01-09 13:31:48
555,184.385,184.39,184.38,184.39,184.38,1704828709000,7,1000.0,2024-01-09 13:31:49
116,184.3833,184.3834,184.3834,184.3834,184.3834,1704828710000,7,1000.0,2024-01-09 13:31:50
1308,184.3855,184.385,184.385,184.385,184.385,1704828713000,6,3000.0,2024-01-09 13:31:53
5468,184.3784,184.38,184.37,184.38,184.37,1704828716000,65,3000.0,2024-01-09 13:31:56
295,184.3803,184.38,184.38,184.38,184.38,1704828717000,8,1000.0,2024-01-09 13:31:57
857,184.3877,184.3888,184.385,184.3888,184.385,1704828718000,19,1000.0,2024-01-09 13:31:58
254,184.3866,184.3866,184.3866,184.3866,184.3866,1704828721000,2,3000.0,2024-01-09 13:32:01
870,184.3823,184.3815,184.3815,184.3815,184.3815,1704828724000,3,3000.0,2024-01-09 13:32:04
317,184.3798,184.38,184.38,184.38,184.38,1704828725000,10,1000.0,2024-01-09 13:32:05
665,184.3711,184.375,184.37,184.375,184.37,1704828727000,21,2000.0,2024-01-09 13:32:07
787,184.3611,184.36,184.369,184.369,184.36,1704828728000,7,1000.0,2024-01-09 13:32:08
442,184.3702,184.37,184.37,184.37,184.37,1704828729000,15,1000.0,2024-01-09 13:32:09
202,184.375,184.375,184.375,184.375,184.375,1704828730000,2,1000.0,2024-01-09 13:32:10
899,184.37,184.37,184.37,184.37,184.37,1704828731000,4,1000.0,2024-01-09 13:32:11
1637,184.3835,184.38,184.39,184.39,184.38,1704828733000,31,2000.0,2024-01-09 13:32:13
1753,184.4,184.4,184.4,184.4,184.4,1704828735000,30,2000.0,2024-01-09 13:32:15
584,184.3938,184.3934,184.395,184.395,184.3934,1704828736000,6,1000.0,2024-01-09 13:32:16
466,184.4022,184.4,184.405,184.405,184.4,1704828737000,14,1000.0,2024-01-09 13:32:17
464,184.3988,184.4,184.39,184.4,184.39,1704828738000,12,1000.0,2024-01-09 13:32:18
523,184.3906,184.3983,184.385,184.3983,184.385,1704828739000,12,1000.0,2024-01-09 13:32:19
2340,184.399,184.39,184.3999,184.4,184.39,1704828740000,13,1000.0,2024-01-09 13:32:20
207,184.3986,184.3997,184.3997,184.3997,184.3997,1704828741000,3,1000.0,2024-01-09 13:32:21
401,184.3923,184.39,184.3947,184.3947,184.39,1704828742000,6,1000.0,2024-01-09 13:32:22
186,184.39,184.39,184.39,184.39,184.39,1704828743000,4,1000.0,2024-01-09 13:32:23
128,184.3947,184.395,184.395,184.395,184.395,1704828744000,4,1000.0,2024-01-09 13:32:24
498,184.3917,184.395,184.39,184.395,184.39,1704828745000,11,1000.0,2024-01-09 13:32:25
843,184.3998,184.3999,184.3999,184.3999,184.3999,1704828748000,3,3000.0,2024-01-09 13:32:28
440,184.3992,184.4,184.4,184.4,184.3974,1704828749000,8,1000.0,2024-01-09 13:32:29
338,184.3909,184.39,184.39,184.39,184.39,1704828752000,8,3000.0,2024-01-09 13:32:32
1007,184.3916,184.3916,184.3916,184.3916,184.3916,1704828755000,4,3000.0,2024-01-09 13:32:35
1297,184.3899,184.39,184.3898,184.39,184.3898,1704828756000,14,1000.0,2024-01-09 13:32:36
408,184.387,184.39,184.385,184.39,184.3828,1704828757000,8,1000.0,2024-01-09 13:32:37
998,184.3994,184.4,184.405,184.405,184.4,1704828758000,18,1000.0,2024-01-09 13:32:38
2341,184.4141,184.41,184.415,184.415,184.41,1704828759000,15,1000.0,2024-01-09 13:32:39
331,184.4174,184.4169,184.4169,184.4169,184.4169,1704828760000,6,1000.0,2024-01-09 13:32:40
10991,184.4201,184.4201,184.42,184.4201,184.42,1704828762000,30,2000.0,2024-01-09 13:32:42
3141,184.424,184.425,184.42,184.425,184.42,1704828763000,13,1000.0,2024-01-09 13:32:43
535,184.4277,184.4272,184.425,184.43,184.425,1704828764000,3,1000.0,2024-01-09 13:32:44
527,184.4207,184.42,184.42,184.42,184.42,1704828765000,13,1000.0,2024-01-09 13:32:45
404,184.4061,184.405,184.405,184.405,184.405,1704828766000,7,1000.0,2024-01-09 13:32:46
822,184.3993,184.4,184.4,184.4,184.4,1704828768000,10,2000.0,2024-01-09 13:32:48
438,184.39,184.39,184.39,184.39,184.39,1704828769000,11,1000.0,2024-01-09 13:32:49
893,184.3836,184.385,184.39,184.3995,184.385,1704828770000,13,1000.0,2024-01-09 13:32:50
3213,184.3854,184.4,184.385,184.4,184.38,1704828771000,21,1000.0,2024-01-09 13:32:51
1034,184.3998,184.3999,184.3999,184.3999,184.3999,1704828773000,7,2000.0,2024-01-09 13:32:53
2294,184.3923,184.4,184.3915,184.4,184.3915,1704828774000,6,1000.0,2024-01-09 13:32:54
257,184.4,184.4,184.4,184.4,184.4,1704828775000,6,1000.0,2024-01-09 13:32:55
212,184.4055,184.4028,184.4028,184.4028,184.4028,1704828776000,4,1000.0,2024-01-09 13:32:56
410,184.4157,184.42,184.415,184.42,184.415,1704828777000,8,1000.0,2024-01-09 13:32:57
242,184.4179,184.415,184.42,184.42,184.415,1704828778000,5,1000.0,2024-01-09 13:32:58
522,184.4243,184.42,184.43,184.43,184.42,1704828779000,7,1000.0,2024-01-09 13:32:59
1172,184.425,184.425,184.425,184.425,184.425,1704828780000,3,1000.0,2024-01-09 13:33:00
434,184.4197,184.42,184.42,184.42,184.42,1704828781000,13,1000.0,2024-01-09 13:33:01
241,184.413,184.415,184.415,184.415,184.415,1704828783000,8,2000.0,2024-01-09 13:33:03
306,184.415,184.415,184.415,184.415,184.415,1704828784000,7,1000.0,2024-01-09 13:33:04
1124,184.4106,184.4101,184.415,184.415,184.4101,1704828785000,5,1000.0,2024-01-09 13:33:05
505,184.416,184.415,184.415,184.42,184.415,1704828786000,8,1000.0,2024-01-09 13:33:06
431,184.4124,184.415,184.415,184.415,184.4101,1704828787000,4,1000.0,2024-01-09 13:33:07
1073,184.4096,184.41,184.405,184.41,184.405,1704828788000,19,1000.0,2024-01-09 13:33:08
2019,184.429,184.43,184.43,184.43,184.42,1704828790000,27,2000.0,2024-01-09 13:33:10
258,184.4367,184.435,184.44,184.44,184.435,1704828791000,7,1000.0,2024-01-09 13:33:11
1656,184.4463,184.44,184.45,184.45,184.44,1704828793000,25,2000.0,2024-01-09 13:33:13
