volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
3974.0,187.8202,187.815,187.8255,187.8255,187.815,1705598149000,24,11478,2024-01-18 11:15:49,187.45271522206983
914.0,187.8246,187.82,187.8283,187.8283,187.82,1705598150000,7,11479,2024-01-18 11:15:50,187.4527241584398
1259.0,187.8279,187.825,187.825,187.8299,187.8245,1705598151000,13,11480,2024-01-18 11:15:51,187.4527365764715
2804.0,187.8288,187.825,187.82,187.83,187.82,1705598153000,30,11481,2024-01-18 11:15:53,187.45276429685654
1250.0,187.8186,187.82,187.8135,187.82,187.8135,1705598155000,21,11482,2024-01-18 11:15:55,187.45277631789492
1415.0,187.8297,187.825,187.83,187.83,187.825,1705598156000,14,11483,2024-01-18 11:15:56,187.45279033762313
594.0,187.825,187.825,187.8242,187.825,187.8242,1705598157000,9,11484,2024-01-18 11:15:57,187.4527961492408
1558.0,187.84,187.835,187.85,187.85,187.835,1705598158000,33,11485,2024-01-18 11:15:58,187.4528120059216
356.0,187.854,187.85,187.855,187.855,187.85,1705598159000,12,11486,2024-01-18 11:15:59,187.45281575996273
1672.0,187.8601,187.86,187.86,187.86,187.86,1705598160000,18,11487,2024-01-18 11:16:00,187.45283365843204
2554.0,187.8689,187.87,187.8636,187.875,187.8636,1705598161000,22,11488,2024-01-18 11:16:01,187.4528615862071
555.0,187.861,187.86,187.855,187.86,187.855,1705598162000,10,11489,2024-01-18 11:16:02,187.4528675393592
2382.0,187.8594,187.855,187.86,187.86,187.855,1705598163000,26,11490,2024-01-18 11:16:03,187.4528929875156
16954.0,187.8171,187.85,187.85,187.855,187.795,1705598164000,140,11491,2024-01-18 11:16:04,187.4530551858413
3674.0,187.8206,187.82,187.8041,187.833,187.804,1705598165000,29,11492,2024-01-18 11:16:05,187.45309065357384
821.0,187.8252,187.825,187.825,187.825,187.825,1705598166000,12,11493,2024-01-18 11:16:06,187.45309867752624
392.0,187.8251,187.825,187.825,187.825,187.825,1705598167000,14,11494,2024-01-18 11:16:07,187.45310250754312
1545.0,187.8297,187.83,187.83,187.83,187.83,1705598168000,31,11495,2024-01-18 11:16:08,187.45311778877698
1431.0,187.8254,187.825,187.825,187.83,187.825,1705598169000,17,11496,2024-01-18 11:16:09,187.45313177975618
1422.0,187.8274,187.825,187.82,187.83,187.82,1705598170000,20,11497,2024-01-18 11:16:10,187.45314575638793
5574.0,187.8246,187.83,187.825,187.83,187.8232,1705598171000,23,11498,2024-01-18 11:16:11,187.45320012255237
3089.0,187.8221,187.8219,187.8219,187.8219,187.8219,1705598172000,9,11499,2024-01-18 11:16:12,187.45323004158868
8355.0,187.8322,187.83,187.835,187.835,187.825,1705598173000,52,11500,2024-01-18 11:16:13,187.4533131561585
3317.0,187.8214,187.825,187.8206,187.83,187.8206,1705598174000,10,11501,2024-01-18 11:16:14,187.45334520289998
1655.0,187.8214,187.83,187.82,187.83,187.82,1705598175000,26,11502,2024-01-18 11:16:15,187.45336119036935
305.0,187.8142,187.815,187.815,187.815,187.815,1705598176000,11,11503,2024-01-18 11:16:16,187.45336407891244
492.0,187.8163,187.815,187.815,187.82,187.815,1705598177000,12,11504,2024-01-18 11:16:17,187.45336876548365
